,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16,motif17,motif18,motif19,motif20,motif21,motif22,motif23,motif24
061_Koeckert_4,-0.10352915422164989,-0.8663871424660688,-0.6963057929424858,1.1771103446236193,0.2110857887369775,0.8516662627996615,1.2924877953511194,-1.647471826084682,-0.876415764411905,-0.6818644521898387,0.4688959672538493,-0.5850523958749863,1.390139523904032,1.0589035051239193,0.20904452546194152,-0.27619454522167763,0.632266174921942,0.6358518000086323,-0.960880756645265,-0.8883661817638938,0.9388695774532004,-0.1363263255652859,-0.9500814376129844,-0.14135487858892398
062_Petersen_4,-0.1797962350995008,-0.14723862400612103,0.7240777285270352,1.5107497816133495,-0.013276459819669576,1.6616028207573794,0.2905339765375666,-0.29714894546780213,0.2945176695425302,0.08435624786724241,0.1249147512594555,0.19876912918002856,-0.5300759308714877,-0.0486926727645038,0.5389430508254998,0.9650904912911957,0.8731407241003735,-1.5071020405094029,0.8253780204690727,1.7821162776310466,-0.16018541696289773,-0.3436126014596891,0.33956467054310896,1.1173718425181545
063_Janacek_4,0.6082969339716411,1.152760620902242,1.34904647797363,0.6349462595153006,-0.10946605404139653,-0.9322296042779026,0.30961881118163037,1.1343963640583765,2.255593176815808,-0.832596393184698,-0.4407432483757624,2.6963699208807426,1.1887693597581968,-0.9601471297331226,-1.20039102493324,1.0082656229959825,-0.3928510925118644,0.3734492889247862,0.6322689634836574,1.5719394174008694,-0.7164972042599289,-0.2251633009485775,-0.07269924927726751,1.2633111725015493
064_Zagrebacki_4,0.8879428971904323,1.2633988545114623,1.4058618188324097,3.0240429422453534,2.1522052811171406,2.448540788973939,3.363192354232448,-0.4392881960590534,0.5931061711901191,0.7329426009231709,1.7378044529220469,1.992259059390647,2.7059843773756884,0.9954023400687486,1.316280874157559,2.979929970848312,1.19524041195526,0.7670530555505554,1.5978142484101854,0.7065052870414458,0.6810665540716118,1.610800856972642,1.9674786103467252,2.9233710510629893
065_Amphion_4,0.659141654556875,0.37829298563768426,1.4626771596911894,0.2596018929018492,0.2467026601568151,1.4846615704723432,0.3859581497578991,1.5506613122184787,-0.5146639718081013,-0.43064455053179335,1.2638747775520036,-0.5865436495391718,-0.5207081865512944,0.6923192158100306,-0.048233392467359824,-0.6503790199965681,1.0523962025587403,-0.4574919961740185,0.05294179252768559,-0.13420215387919346,0.6539293937156835,0.15979692571232473,-0.10441185849422185,-0.2690517923244074
066_Smetana_4,0.35407333104546684,0.15701651841923914,-0.7673249690159606,-1.8256445882839833,-0.323167282560302,0.05322899971252538,-0.7114198422759862,0.5556865580797127,0.4277946457649864,0.34813714460819717,0.5529802644969224,0.603965002301686,-0.35411993302353995,-0.8058948361687642,-1.2563210070917918,-1.3375831996312268,-0.6085178400320944,0.19851428153547257,0.5357144349910868,-0.9625462500804228,-1.1642603501331699,0.9297173790342134,-0.6435262151824457,0.09579653263413149
067_Talich_4,-0.5865539997813813,-0.008940831994595912,-0.29859840693101763,-0.3957612868994091,-1.0355047109567064,-1.0113540177369877,-0.6064532517336082,0.24094964605622665,1.28457520719505,0.12203923311595277,0.17077891339203194,-0.3924182922597582,-1.149747053727344,-1.2362329149285898,-0.9431131070039703,-0.8050899086054207,-0.9614270632470172,-0.10762198139551553,0.24605084951296374,0.6941419423220008,-0.567242822302169,-0.6693481778650355,0.5404111955838098,-0.1231124623410126
068_Vaghy_4,2.2861727132843974,1.9825473729714076,1.6615308526969261,0.39067452886210086,-0.6971444324684009,1.4918546989686272,-0.21521414153022575,-0.2463849273994868,-0.6098618119669927,-0.5688154964437254,-0.11205008642557159,1.0590175705888463,-0.8323044554968033,-0.02491091545642096,0.4215784576643885,1.3610584390785914,0.22525120631452691,1.1721609855997992,2.32197321210515,1.1021323180629106,-0.010931035005176478,2.3737387240293595,-0.6833170830539063,-0.013657964853388705
069_Pacifica_4,0.5066074928011709,0.6272290112584369,-0.028725537851811374,0.4562108468422288,0.35355327441626466,1.0243013467103952,0.8917062678256982,0.1329755949053042,-1.8128302711133042,-1.2471092309204763,0.9810457777343893,0.8962374353730443,0.1431470174163499,1.0429650577624576,0.5669964112765857,1.7530366449037005,1.1392230749370222,-0.37002449247936164,0.3426053780056714,1.3246725230124625,2.933450863615742,0.6928187780120744,-0.4215379506637653,0.22349344636966678
070_Arcadia_4,-0.3831751174404411,-0.5344724416384012,-0.8667518155188276,-1.176239255571822,0.050809867347796814,0.1251602846753315,-0.32018073207259695,-0.6829554827869065,0.4849133498603267,-0.6064984816924358,0.27779529170140954,-0.996890824293714,1.2677353514880545,1.2342981491133274,0.24255217777309182,-0.8374712573840185,-0.2724138179226447,-0.9822970183417107,-1.2505443421232507,-0.06002208556266441,0.8303209360293716,-0.4916742270984523,0.0330094481125703,-0.6339001172829464
071_Janacek_4,1.0404770589461387,0.6548885696607418,-0.9945863324510871,1.308182980583871,-1.890309625032366,-0.4287106095382649,-1.188540708377676,0.048046377396667256,0.30403745355842476,-0.6441814669411462,-1.3274503829390805,-0.09350330389132967,-0.6754308856154602,-1.9375245988335572,-2.0505267537430436,0.38222621327644624,-0.8605958566141798,0.3734492889247862,0.6805462277300798,-0.7029160109725712,-0.9607316474635149,0.10057227545676893,-0.6858096941383749,-1.9108692546379362
